,city,date,polarity,state,text
56,Wichita Falls,Mon Jun 04 20:30:06 +0000 2018,0.03749999999999998,TX,@colton__terry i didn’t get mad at anybody for going on twitter but good try
57,Atlanta,Mon Jun 04 23:23:18 +0000 2018,0.0,GA,@girlkindamighty @_coltongordon ❤️❤️❤️
58,Atlanta,Mon Jun 04 23:23:33 +0000 2018,0.0,GA,@chloeehowe52 @_coltongordon Thank you😘😘
59,Houston,Mon Jun 04 23:23:43 +0000 2018,0.0,TX,Almost time for #thebachelorette week 2! 🌹
60,Charlotte,Tue Jun 05 00:02:43 +0000 2018,-0.05,NC,I have a strange feeling “tick tock let’s make it rock” will catch on like “let’s do the damn thing” #thebachelorette
61,Oak Park,Tue Jun 05 00:04:37 +0000 2018,0.0,IL,"Chris H.: How was it doing the thing?
Me: STILL COUNTS CHRIS *starts binge drinking* #thebachelorette https://t.co/3G7r9fPPVv"
62,Lancaster,Tue Jun 05 04:11:35 +0000 2018,0.5,CA,yo i love colton #TheBacehlorette
63,Minneapolis,Tue Jun 05 04:22:31 +0000 2018,0.5,MN,@MelissaVader i knew you’d be in love with colton
64,San Diego,Tue Jun 05 04:36:12 +0000 2018,0.0,CA,“Because lord knows he’s not the quarterback!” #thebachelorette #HermanWatchesTheBachelorette
65,Sienna Plantation,Tue Jun 05 04:40:51 +0000 2018,0.2,TX,in the preview does becca really need to bring tia in front of colton??? #TheBachelorette
66,Costa Mesa,Tue Jun 05 04:40:53 +0000 2018,0.0,CA,Take a shot every time Becca mentions being engaged to Arie #thebachelorette
67,San Diego,Tue Jun 05 04:44:23 +0000 2018,0.5,CA,“Do they have a room for the more winey guys?” #HermanWatchesTheBachelorette #thebachelorette
68,West Hollywood,Tue Jun 05 04:45:12 +0000 2018,0.07142857142857142,CA,"I just want to hang out with Clay, bake muffins and make vision boards. He’s such a pure human #thebachelorette"
69,Seattle,Tue Jun 05 04:45:25 +0000 2018,0.08333333333333333,WA,Jordan reminds me soooooo much of my ex and I’m disappointed in myself lol #thebachelorette
70,Fishers,Tue Jun 05 04:46:04 +0000 2018,0.0,IN,@Shannonkaminski colton 110%
71,San Diego,Tue Jun 05 04:49:48 +0000 2018,0.0,CA,Um ABC were we supposed to CGI in some tears for Becca there? #thebachelorette
72,Portland,Tue Jun 05 05:00:10 +0000 2018,0.7,OR,"Becca good lord, keeping Jordan?  #thebachelorette"
73,Plano,Tue Jun 05 01:09:36 +0000 2018,0.5,TX,Okay it’s nothing else on TV watchable so I resort to the Bachelorette 😟😟😟#thebachelorette
74,Lynchburg,Tue Jun 05 01:09:38 +0000 2018,0.0,VA,@TheAthleticHQ @TheAthleticCFB @colton_pouncy @CodyStavenhagen @audsnyder4 @jessetemple @ScottDochterman @LSUfootball next! #GeauxTigers
75,Amherst,Tue Jun 05 01:10:02 +0000 2018,0.0,NY,@PaolaSNews @CatlinBogard Don’t be fooled by the editing Paola. #InJasonWeTrust @Jason_Tartick ❤️
76,Cheshire,Tue Jun 05 01:10:02 +0000 2018,-0.03181818181818183,CT,We’ll forget about this series in a few weeks. @PFF_Mike on Bachelorette will live forever.… https://t.co/T3gCnFNaJ5
77,Catlin,Tue Jun 05 01:11:22 +0000 2018,0.0,IL,colton can go ahead and ditch becca &amp; come to me 💞 @BacheloretteABC
78,Philadelphia,Tue Jun 05 01:11:50 +0000 2018,0.0,PA,“YOU GUYS ARE TURTLES” #thebachelorette
79,Columbus,Tue Jun 05 01:12:08 +0000 2018,0.2,OH,These kids are intense.   Damn.  What children's theater program did these producers find them? #thebachelorette
80,Philadelphia,Tue Jun 05 01:12:27 +0000 2018,0.0,PA,"The kid screaming ""TRASH"" is all of us #thebachelorette"
81,Helena,Tue Jun 05 01:14:01 +0000 2018,0.0,AL,By does this episode of #thebachelorette seems so low budget? @BacheloretteABC
82,Columbus,Tue Jun 05 01:14:02 +0000 2018,0.275,OH,My dodgeball date favorite: Leo.  At first his long hair made me question his stability but now I like his free spirit. #thebachelorette
83,Louisville,Tue Jun 05 01:14:22 +0000 2018,0.0,KY,3yo: what are those eggs? Me: those are balls. Dodgeballs. #thebachelorette
84,Chicago,Tue Jun 05 01:17:44 +0000 2018,-0.10714285714285715,IL,@FashionistaNYC You know the hashtag is wrong right? #thebachelorette
85,New Albany,Tue Jun 05 01:21:27 +0000 2018,0.0,IN,Jordan and Olivia should meet...maybe procreate #thebachelorette
86,Raleigh,Tue Jun 05 01:26:31 +0000 2018,0.0,NC,TIA?!? #thebachelorette https://t.co/MyF6Ox4kHL
87,Brownville,Tue Jun 05 01:32:53 +0000 2018,0.0,NJ,The male model aka the villain #thebachelorette
88,Nashville,Tue Jun 05 01:33:06 +0000 2018,-0.6,TN,Wills has a harry potter tattoo amd so do I so... winner winner chicken dinner. #thebachelorette
89,Philadelphia,Tue Jun 05 01:35:47 +0000 2018,0.4166666666666667,PA,Clay Harbor is going to be getting a fine from Roger Goodell for this makeout TD dance. #TheBachelorette
90,Mount Zion,Tue Jun 05 01:37:50 +0000 2018,0.0,IL,alright i’m already over the Arie bashes and jokes #thebachelorette
91,St Petersburg,Tue Jun 05 01:38:01 +0000 2018,-0.15555555555555559,FL,“I want her to fall for my personality” *immediately strips down to his underwear* #thebachelorette
92,Chicago,Tue Jun 05 01:38:04 +0000 2018,0.0,IL,Congratulations Jordan on being my POWER PLAYER OF THE WEEK! #thebachelorette #powermovesonly
93,Port St Lucie,Tue Jun 05 01:38:20 +0000 2018,0.1,FL,"Jordan, you aren’t sexy and your body kinda sucks 🤷🏼‍♀️ #thebachelorette"
94,Brooklyn,Tue Jun 05 01:38:21 +0000 2018,0.375,NY,Does Jordan think that kayaking on sundays wouldn’t be fun?! 🤔 #thebachelorette
95,Indianapolis,Tue Jun 05 01:39:28 +0000 2018,0.0,IN,@realityeo Its not colton its Jordan 🙄🙄🙄🙄 the model
96,St Louis,Tue Jun 05 01:45:01 +0000 2018,0.024999999999999994,MO,Chicken man v. Naked man seems like a good fight to initiate. This can only go well (not). #thebachelorette
97,Nashville,Tue Jun 05 01:46:30 +0000 2018,0.0,TN,"“I walked around in my underwear, dude. That’s *not* me looking for attention.” #thebachelorette"
98,Coram,Tue Jun 05 01:46:45 +0000 2018,0.5,NY,Am I the only one that thinks that Jean Blanc looks like the perfect mix between @diggymoreland &amp; @Eric_Bigger ? 🤔 #TheBachelerotte
99,Detroit Lakes,Tue Jun 05 01:49:41 +0000 2018,0.0,MN,Here’s an idea: CALL TIA #thebachelorette
100,Rocky River,Tue Jun 05 01:49:50 +0000 2018,0.0,OH,But...we know your not gonna send colton home. #TheBachelorette
101,Brooklyn,Tue Jun 05 01:51:27 +0000 2018,0.35,NY,“This is very comparable to swimwear” is what I say about most of my ensembles. #thebachelorette
102,Nanuet,Tue Jun 05 01:52:43 +0000 2018,0.55,NY,why is the bachelorette wasting precious rose ceremony time discussing this colton/tia drama when we KNOW becca kee… https://t.co/ZMPYXBRukc
103,Wolcott,Tue Jun 05 01:53:03 +0000 2018,0.0,CT,@xangieexo i'm marrying colton and garrett
104,Buffalo,Tue Jun 05 01:55:31 +0000 2018,0.0,NY,Lincoln’s accent sounds just like Tucker the pizza boy’s from There’s Something About Mary.  #thebachelorette
105,Brooklyn,Tue Jun 05 01:55:34 +0000 2018,0.0,NY,Are there 2 Blakes?! #thebachelorette
106,Stillwater,Tue Jun 05 01:56:06 +0000 2018,-0.6,OK,David the chicken 4ever #thebachelorette
107,Philadelphia,Tue Jun 05 01:56:20 +0000 2018,0.5,PA,#thebachelorette 🗣🗣 GIVE MIKE MORE SCREEN TIME ‼️‼️
108,Philadelphia,Tue Jun 05 01:56:24 +0000 2018,0.0,PA,I hope Jordan goes home wearing that blanket cape #thebachelorette
109,Boston,Tue Jun 05 01:57:03 +0000 2018,0.0,MA,Eliminate Blanket. #thebachelorette
110,University,Tue Jun 05 01:57:05 +0000 2018,-0.10714285714285715,FL,"We may be sick, but never sick of The Bachelorette !!!! 

@BacheloretteABC @flhospi@BachelorABC  #thebachelorette 🌹… https://t.co/7VpjIZUGYZ"
111,St Petersburg,Tue Jun 05 01:57:10 +0000 2018,0.6,FL,oh my gosh WHY ARE YOU GIVING JORDAN A ROSE #thebachelorette
112,Ludlow,Tue Jun 05 01:58:39 +0000 2018,0.0,KY,@jordan__kimball literally no one cares that you’re a model. No one. #TheBachelorette
113,Boston,Tue Jun 05 01:59:15 +0000 2018,0.024999999999999994,MA,90% of the first few episodes of #thebachelorette: “Who is that guy?”
114,Hialeah,Tue Jun 05 01:59:40 +0000 2018,0.0,FL,Oh no don’t cry 😢 #thebachelorette
115,Brooklyn,Tue Jun 05 02:00:07 +0000 2018,0.0,NY,@balockaye_h is literally my type to a T
116,Richmond,Tue Jun 05 02:00:29 +0000 2018,0.0,VA,"If anything, this episode just makes it look like @ABCNetwork controls her decisions #thebachelorette"
117,St. Louis,Tue Jun 05 02:01:25 +0000 2018,0.0,MO,"#thebachelorette is now trending in #StLouis

https://t.co/QlOg4ZDGJV https://t.co/VsI7NcxhlZ"
118,Indianapolis,Tue Jun 05 02:03:01 +0000 2018,0.0,IN,"#thebachelorette is now trending in #Indianapolis

https://t.co/NRSKFtqU7U https://t.co/RyXLtw6mvH"
119,Memphis,Tue Jun 05 02:03:37 +0000 2018,0.0,TN,"#thebachelorette is now trending in #Memphis

https://t.co/kfaMV207fY https://t.co/72HZlHr6cQ"
120,Houston,Tue Jun 05 03:15:20 +0000 2018,0.0,TX,Hey @jordan__kimball in•ge•nu•i•ty #TheBachelorette
121,San Diego,Tue Jun 05 03:25:24 +0000 2018,0.0,CA,the way lincoln talks about/hypes up becca is all i want from a man 😭😭 #thebachelorette
122,West Hollywood,Tue Jun 05 03:26:34 +0000 2018,-0.1777777777777778,CA,"Lincoln, I’m gonna need you to take it down just a few notches...pretty please #thebachelorette"
123,Los Angeles,Tue Jun 05 03:31:06 +0000 2018,-0.3125,CA,I’m dead!! Lincoln 🤦🏾‍♀️ #thebachelorette
124,Oak Harbor,Tue Jun 05 03:35:24 +0000 2018,0.5,WA,Lincoln it was a picture of you winning a race you cheated in- not a puppy. Chill tf out. #thebachelorette
125,San Diego,Tue Jun 05 03:47:32 +0000 2018,0.0,CA,“These guys are deep. This is deep.” #HermanWatchesTheBachelorette #thebachelorette
126,Oak Harbor,Tue Jun 05 03:48:59 +0000 2018,0.5,WA,@chrisbharrison this date better not blow. #thebachelorette
127,West Hollywood,Tue Jun 05 03:59:34 +0000 2018,0.0,CA,This is the purest I’ve ever seen Warwick look #thebachelorette
128,Long Beach,Tue Jun 05 04:02:47 +0000 2018,0.0,CA,Connor is a douche and is showing his age. #immature #thebachelorette
129,Los Angeles,Tue Jun 05 04:03:06 +0000 2018,0.0,CA,Guy reading the 2nd group date card 😍 #thebachelorette
130,Greenville,Mon Jun 04 18:39:17 +0000 2018,0.0,TX,@colton_falls  I swear they’re us. https://t.co/Eis7skctic
131,Bellevue,Mon Jun 04 22:21:46 +0000 2018,0.0,OH,@johnsoncolton21 damn thought my face would be enough for you
132,San Diego,Mon Jun 04 22:31:56 +0000 2018,0.1,CA,@leodottavio @AshleySpivey @RealitySteve I don’t think it’s a big deal at all! I don’t really get the sense that St… https://t.co/XZnSP8ftgl
133,Indianapolis,Mon Jun 04 22:48:36 +0000 2018,0.0,IN,Did you know?  Colton Underwood is #SVSPfam!  NFL Pre Draft .  💥 https://t.co/AHvyTpk5K1
134,Atlanta,Mon Jun 04 21:32:01 +0000 2018,0.35408380681818186,GA,Here’s a cute picture of me at my new job (!!!) and also @_coltongordon ‘s first day advice bc it’s important to st… https://t.co/V8r5Ve1spL
135,Lincoln,Tue Jun 05 02:10:47 +0000 2018,0.5,NE,@Korie_Sunshine @colton_gill10 I CANT WAIT FOR MORE SNAPS 😍
136,Jonesboro,Tue Jun 05 02:13:03 +0000 2018,0.1,AR,The fact that #thebachelorette is gonna have Tia and Colton on the show at the same time just shows how much the search for drama 🙄
137,Buffalo,Tue Jun 05 02:13:54 +0000 2018,0.0,NY,"#thebachelorette is now trending in #Buffalo

https://t.co/q0A0pz1Dlb https://t.co/YQjDObBqRT"
138,Fern Creek,Tue Jun 05 02:14:19 +0000 2018,-0.07777777777777779,KY,Am I the only one that thinks Jason looks like he might accidentally burn the mansion down with a crock-pot? #thebachelorette
139,Austin,Tue Jun 05 02:18:42 +0000 2018,0.1,TX,@jordan__kimball I nearly spit my water out and ripped ass when I heard you say “Cheers to being a bitch.” #StayWoke https://t.co/WbbKkwYG3K
140,Dartmouth,Tue Jun 05 02:23:28 +0000 2018,0.0,MA,yup I’m obsessed w Blake on the bachelorette 🌹🌹 hoping he is in the top 3 at the end of all of this @balockaye_h
141,Cleveland,Tue Jun 05 02:26:44 +0000 2018,0.0,OH,"#thebachelorette is now trending in #Cleveland

https://t.co/Voi34kdSK0 https://t.co/yQ4pSaGJKC"
142,Tampa,Tue Jun 05 02:29:25 +0000 2018,-0.10714285714285715,FL,"We may be sick, but never sick of The Bachelorette !!!! 

@BacheloretteABC @BachelorABC @FloridaHospital
#thebachelorette⁠ ⁠ 🌹🌹🌹"
143,Colorado Springs,Tue Jun 05 02:31:25 +0000 2018,0.6333333333333333,CO,#thebachelorette has gotten exceptionally tacky and kind of inappropriate with this Arie themed demo date.… https://t.co/gqabnmFMRU
144,Philadelphia,Tue Jun 05 02:31:56 +0000 2018,0.0,PA,"Final 4 prediction:

•Wills
•Jean Blanc
•Blake
•Colton (I think he’s gonna talk his way into staying since she sees… https://t.co/lColeh97U9"
145,Marina del Rey,Tue Jun 05 02:50:06 +0000 2018,0.2,CA,Who’s ready to watch &amp; wine? #thebachelorette https://t.co/Li9UXUaliZ
146,Allen,Tue Jun 05 02:50:29 +0000 2018,0.0,TX,@08labend @jordan__kimball Girl yes me
147,Cincinnati,Tue Jun 05 02:53:25 +0000 2018,0.0,OH,"#thebachelorette is now trending in #Cincinnati

https://t.co/l7wFwSTjk1 https://t.co/CqpKOHMQxP"
148,Gurnee,Tue Jun 05 03:00:54 +0000 2018,0.0,IL,@viallnicholas28 This is GOLD⚘🌹🥇#thebachelorette
149,Atlanta,Tue Jun 05 03:02:01 +0000 2018,0.0,GA,"#thebachelorette is now trending in #Atlanta

https://t.co/nsGX3E5K1L https://t.co/lUWqvh54dL"
150,Baltimore,Tue Jun 05 03:03:03 +0000 2018,0.0,MD,"#thebachelorette is now trending in #Baltimore

https://t.co/SWO6Cc1102 https://t.co/cNs3XNhKtj"
151,Lake Forest,Tue Jun 05 03:04:09 +0000 2018,0.0,CA,Blake for bachelor 2019! #thebachelor starting the campaign now
152,Columbus,Tue Jun 05 03:04:14 +0000 2018,0.0,OH,"in which I talk about The Picture, still can’t accept rachel picking bryan, make a case for why @PFF_Mike Definitel… https://t.co/uPzBsU55ZD"
0,Vine Grove,Tue Jun 05 22:25:31 +0000 2018,0.0,KY,"when colton dances everytime he hears music, its the cutest thing ever 😫"
1,Winterhaven,Tue Jun 05 22:30:14 +0000 2018,0.0,CA,@jordan__kimball Hey Jordan my name is Ryan from California and you are the coolest dude on The Bachelorette YO !!! #theBachelorette
2,Manhattan,Tue Jun 05 22:34:07 +0000 2018,0.0,NY,@hmcolton May I recommend Transgender Dysmorphia Blues by Against Me and Flower by Liz Phair?
3,Red Hill,Tue Jun 05 22:48:08 +0000 2018,0.0,SC,colton from the bachelorette.. hubba hubba
4,San Francisco,Tue Jun 05 23:01:17 +0000 2018,0.0,CA,@coltonjpaul We’ll be releasing a series of blogs on the tool soon
5,Fort Worth,Wed Jun 06 06:30:09 +0000 2018,0.0,TX,@Urii_stegui @coltonwooten11 that’s my daughter 🌈
6,Shreveport,Wed Jun 06 06:41:46 +0000 2018,0.0,LA,@colton_canik 😂😂😂😂😂
7,Taylor Mill,Tue Jun 05 18:33:10 +0000 2018,0.625,KY,@mynameiscolton I wonder how many of my teachers do this after one of my meetings?! 😄
8,Modesto,Tue Jun 05 18:40:06 +0000 2018,0.0,CA,Can’t wait to see the guys tonight 🌮🍻 @NashMadden @coltonwhatley95 @Nasty__Biatch @MoeyJaciel
9,Los Angeles,Tue Jun 05 18:44:28 +0000 2018,0.0,CA,@coltonfamous Daddy Btw
10,Modesto,Tue Jun 05 18:45:17 +0000 2018,0.3,CA,@meeegan_galiste @NashMadden @coltonwhatley95 @Nasty__Biatch @MoeyJaciel And what fun is that?
11,Boise,Tue Jun 05 23:27:18 +0000 2018,0.44034090909090906,ID,move over colton BLAKE IS NEW FAVORITE! he literally makes my heart flutter he is so cute and i love him and if bec… https://t.co/VRtTpz5qnZ
12,Northridge,Tue Jun 05 23:38:54 +0000 2018,0.0,OH,@mynameiscolton Lmfaoooo
13,Brea,Tue Jun 05 23:40:16 +0000 2018,0.0,CA,"@Amy_Siskind Obviously, because @kanyewest is about to drop an album....and #thebachelorette!"
14,Oak Forest,Tue Jun 05 23:59:51 +0000 2018,0.0,IL,@colton200456 deadass puts you in the zone and you feel it
15,San Diego,Wed Jun 06 04:15:06 +0000 2018,0.0,CA,This and @jordan__kimball are two things in life NOBODY should aspire to be. #TheBachelorette https://t.co/x1jninHGDZ
16,Airmont,Wed Jun 06 04:23:06 +0000 2018,0.27499999999999997,NY,i love colton even though he’s from the wicked west and often expresses that he wants me dead. every rose has its thorn
17,Indianapolis,Wed Jun 06 00:14:16 +0000 2018,0.0,IN,Am I the only one that thinks Jean Blanc is @Eric_Bigger + @50cent? #TheBacheloretteِ https://t.co/ybkQ0ewQXY
18,Los Angeles,Tue Jun 05 19:33:05 +0000 2018,0.0,CA,@coltonfamous cx
19,Nashville,Tue Jun 05 19:53:20 +0000 2018,0.0,TN,@oakleycolton
20,Terre Haute,Wed Jun 06 03:27:47 +0000 2018,0.0,IN,Can someone plz tell @coltonomo35 that tie blankets are not to be used as a nightly blanket
21,Los Angeles,Wed Jun 06 03:33:44 +0000 2018,0.6,CA,Lets give @coltonfamous some brown lmao
22,Los Angeles,Tue Jun 05 21:18:53 +0000 2018,0.4,CA,@coltonfamous So a white guy con ojos azules approaches what do u say lol
23,Geistown,Tue Jun 05 20:10:29 +0000 2018,0.5,PA,"@hannahdaviis3 @coltonschafer12 It's so much more than just 2 pieces of bread and some cheese, Hannah."
24,Bristol,Tue Jun 05 20:12:24 +0000 2018,0.0,RI,"@leodottavio ‘s name sounds like when people jokingly mispronounce Benedict Cumberbatch’s name, except for Leonardo… https://t.co/fginb0R2AO"
25,Lake Butler,Tue Jun 05 20:49:09 +0000 2018,-0.2,FL,Also where the hell did crying Alex come from? #thebachelorette⁠ ⁠
26,Boardman,Wed Jun 06 01:09:27 +0000 2018,1.0,OH,"@julio__coolio @balockaye_h I would literally do anything to date him 
He is my perfect man ugh"
27,Los Angeles,Wed Jun 06 01:46:48 +0000 2018,0.09062500000000001,CA,"@RussellHFilm I think the Chicken Guy needs to loosen up, the model I question &amp; I love Mr. Colorado! #thebachelorette!"
0,Sulphur Springs,Wed Jun 06 23:23:27 +0000 2018,0.0,TX,@HaileyTucker84 @colton_falls  https://t.co/XIrMRonovA
1,Lompoc,Thu Jun 07 04:39:19 +0000 2018,0.5,CA,I just ate 6 slices of pizza &amp; colton is just cheering me on. This is the love of my life guys
2,Salt Lake City,Thu Jun 07 01:52:40 +0000 2018,0.0,UT,Blake Blake Blake! #thebachelorette
3,Kissimmee,Wed Jun 06 20:15:30 +0000 2018,0.0,FL,@coltonmac26 I hope u get the retweets you’re feening for 😂
4,Montville,Wed Jun 06 21:25:16 +0000 2018,0.0,NJ,@junglejiiim4322 @coltonwhatley95 @thefckncaveman
5,San Marcos,Wed Jun 06 21:44:03 +0000 2018,0.6,TX,@elkinscolton01 Nah bro I bought my own 15 lmao 😂
6,Ann Arbor,Wed Jun 06 22:17:29 +0000 2018,-0.1333333333333333,MI,How to win #TheBachelorette or #thebachelor: Don't be the crazy one and also don't be the one who leads the charge against the crazy one.
7,Maysville,Wed Jun 06 22:31:37 +0000 2018,-0.2,KY,i hope i never see the day where mine and colton’s friendship is over. he has so much shit on me
8,West Palm Beach,Thu Jun 07 00:12:43 +0000 2018,0.0,FL,Clay Harbor sounded like he was about to cry #FlyEaglesFly ? #BacheloretteHateWatch
9,Tomball,Thu Jun 07 00:15:22 +0000 2018,0.0,TX,@hulitherium @joncoltonbarry @carlybella_ SAME
10,Buckeye,Wed Jun 06 18:42:55 +0000 2018,0.0,AZ,@colton8kly Bangin 👀
11,Fairmont,Thu Jun 07 03:16:59 +0000 2018,0.0,WV,"@laurmanchin I like Lincoln, Darius, and Jean Blanc 😍😍"
12,Kissimmee,Thu Jun 07 04:03:14 +0000 2018,0.0,FL,@coltonmac26 I could actually do without your dm... don’t flatter yourself boo
13,Seattle,Thu Jun 07 06:00:39 +0000 2018,-0.1,WA,Minus Alex and colton but reppin that @dogoodusa at @Pouyalilpou https://t.co/at7QQw6D3t
0,Santa Clarita,Fri Jun 08 05:00:07 +0000 2018,0.0,CA,ummm colton on the bachelorette...it’s a yes from me
1,Modesto,Thu Jun 07 21:31:51 +0000 2018,0.0,CA,@coltonwhatley95 and Dayton brought me starbs to work! And now my dad’s coming to see me 🤗❤️
2,Moses Lake,Fri Jun 08 00:19:32 +0000 2018,0.8,WA,@coltonkthompson @CalliSimmons What's your question lol
3,Winona,Fri Jun 08 03:51:14 +0000 2018,0.0,MN,@jordan__kimball you’re a head ass clown brother
4,Reserve,Fri Jun 08 01:42:04 +0000 2018,1.0,LA,shoutout to my guardian angels and  @coltonwilson45 @colbywils0n @Nvck_Bih ❤️❤️ y’all the best
5,Pacific Grove,Fri Jun 08 01:54:47 +0000 2018,0.8,CA,@Kittycatcolton This is mildly attractive
0,Clovis,Sat Jun 09 02:13:01 +0000 2018,0.0,CA,@coltonscampbell literally thought the same thing when I saw it a couple minutes ago😂
1,Lake Darby,Sat Jun 09 02:29:41 +0000 2018,0.1,OH,@coltonschaffner im looking for puppies i need a pup. or an old fart. no in between
2,Lancaster,Sat Jun 09 03:04:31 +0000 2018,0.0,CA,The Jett with @coltonwelker24 ⚾️ Welker gave… https://t.co/i6eVqgWfb2
3,Manhattan,Fri Jun 08 23:10:28 +0000 2018,0.0,NY,part 4- janelli and colton for occupy https://t.co/kVO8KM4wKB
4,Tomball,Fri Jun 08 23:17:38 +0000 2018,0.37777777777777777,TX,"@joncoltonbarry I'd argue she's less sexy in this vetsion, lol"
